mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,zcr_mean,zcr_std,chroma_mean,chroma_std,rms_mean,rms_std,tempo,genre,source_file,chunk_id
-42.06436,53.4481,53.49684,17.670553,-3.1892173,18.92201,13.787274,21.79773,0.917911,15.654247,3.338406,18.801533,3.6726267,15.738326,-0.5391921,13.258102,0.65902144,12.529711,4.5197387,14.522164,-1.6173255,12.451258,-1.9413002,9.90433,-4.5100474,7.1546674,3183.02615977337,569.7538464265779,6680.841909555288,1171.7895606766492,0.14105318509615383,0.04507463246677523,0.39670542,0.305275,0.18655935,0.08126489,117.45383522727273,pop,pop.00024.wav,6
2.855602,51.15117,64.45086,15.519477,3.0620947,13.709988,7.0840282,17.629614,5.0449266,10.288584,2.4783611,11.042207,4.7478395,8.555162,3.524619,8.376725,5.155976,6.9881463,4.454866,8.198469,-0.1378796,6.943561,0.57335186,5.9836364,0.84490436,6.0844884,3247.833023526353,545.2773459795649,7256.358173076923,967.4736038803793,0.1415489783653846,0.04708055259652496,0.3681582,0.30014354,0.25229403,0.09340837,117.45383522727273,pop,pop.00024.wav,7
2.5820735,46.86033,69.61902,18.76744,0.48766774,20.722029,-3.315308,17.643068,6.5206676,12.496496,7.074927,10.547492,6.251926,8.992098,3.6850202,10.421262,7.258776,6.3208904,5.518109,7.839572,-1.2847189,6.6935225,-2.0236962,7.406419,0.79799765,5.9223123,3224.951232543383,950.9114334448507,6876.379957932692,1602.2877088443836,0.15110802283653846,0.0654502074681124,0.39236403,0.30130908,0.2702644,0.091772735,117.45383522727273,pop,pop.00024.wav,8
0.46671095,47.535133,67.74782,13.349003,0.0871386,12.173861,4.8436112,15.839324,2.9836857,12.088459,1.8762575,10.487068,3.1947598,8.067193,2.5348468,8.980047,7.2927732,7.8044,4.616973,7.1672535,-2.624055,7.5035768,-2.1640456,8.032828,-1.5539006,8.064342,3115.382474458842,477.7659186355253,6981.809833233173,1092.4386831546956,0.13729341947115384,0.04125906399575434,0.3728154,0.30420238,0.2495466,0.09963107,117.45383522727273,pop,pop.00024.wav,9
-62.363422,46.24723,64.358376,20.302639,45.09318,20.419746,18.071573,15.986508,19.5064,8.486029,1.1123784,17.616098,2.4182808,9.405433,3.4473872,11.215293,7.577819,10.370746,13.213631,9.52967,-4.538413,10.42156,1.6718471,6.863183,-1.173618,7.066462,3412.2997296658514,860.9241203027838,8050.18798828125,1139.1143124036773,0.11231595552884616,0.03974088230881778,0.4235433,0.29918692,0.20696451,0.06437078,123.046875,pop,pop.00018.wav,0
-84.14895,46.31705,63.58634,25.85832,50.320114,17.855803,20.007584,15.201461,16.516478,9.444168,9.086886,12.822084,4.690395,8.611781,6.2564554,7.9171305,7.3999357,11.1929455,11.250595,10.31871,-2.396383,6.3678575,-0.45893714,9.539481,1.1103853,6.5955887,3234.0264630202632,1119.1368560246126,7567.595778245192,1584.4185738988506,0.10863131009615384,0.09823781190122044,0.38952148,0.31754142,0.20433368,0.05837735,123.046875,pop,pop.00018.wav,1
-71.2579,48.12925,65.39334,29.146795,42.852665,19.782911,18.129728,15.750818,17.705603,11.492878,9.883355,9.834976,3.7131066,7.4011097,6.2397003,10.456425,7.0757003,7.8849306,10.6242285,9.617336,-3.3436897,6.5052657,1.3848574,7.4018836,-1.4206117,5.785252,3155.2555716440143,1140.2648955329041,7184.55322265625,1837.227463666598,0.11397986778846154,0.08841349084717771,0.35618314,0.31015062,0.21694231,0.056465823,123.046875,pop,pop.00018.wav,2
-32.159767,47.728172,63.855778,21.543741,28.85951,20.3901,20.379776,12.104564,13.115028,8.579495,13.291385,11.144028,5.773908,8.631301,10.314672,7.361033,5.641949,7.238312,6.090127,8.184242,-4.7877703,6.3474274,3.0553827,7.2475505,1.1845337,6.117834,3122.8184272077974,747.6263477341606,7167.2438401442305,1237.5914416020526,0.11206430288461539,0.04434307856162192,0.4017585,0.30767816,0.23034991,0.04176707,123.046875,pop,pop.00018.wav,3
-45.797283,38.304085,56.902107,18.082233,25.992882,19.898592,13.415273,13.79591,22.129438,9.563686,7.1879783,11.478616,9.019556,9.779,5.317404,9.134679,5.0713444,8.248111,3.297562,6.971246,-5.7224984,6.673573,-1.7386746,6.4423723,-2.017323,7.505842,3611.6632257961433,743.7339751089886,8278.52276141827,806.2081133792753,0.13026968149038462,0.04765591504257445,0.40115285,0.29264688,0.19986619,0.069318935,123.046875,pop,pop.00018.wav,4
-52.65312,36.923267,53.019936,16.163929,35.089848,18.970922,18.716354,15.072382,21.183973,8.528698,1.1784868,13.085943,10.717347,9.181173,9.717326,7.218208,7.75793,8.5838175,3.1777327,7.2060237,-7.861267,6.711283,-0.37402293,8.09678,-0.78300303,8.300848,3804.386045717392,960.634351601224,8444.24560546875,904.0855302389974,0.14718299278846153,0.08612215572764743,0.42435423,0.2899173,0.19485494,0.06198024,123.046875,pop,pop.00018.wav,5
-52.881706,38.5992,61.437263,20.08412,32.6298,16.565248,3.5317655,15.745485,18.452595,8.161888,13.176194,11.158513,14.230679,9.915086,2.5486984,7.955459,7.1845374,7.2027693,12.096956,8.252375,-1.906783,6.6871047,-2.0603778,5.9395113,-1.1517681,5.6481247,3645.369966331495,1080.6145379579152,8358.11279296875,998.9817996486164,0.14969951923076924,0.1311009631169525,0.44581667,0.28532296,0.19077691,0.062047027,123.046875,pop,pop.00018.wav,6
-54.519127,42.140038,63.987507,23.118269,37.675663,19.068121,7.392081,15.038805,13.889421,9.315021,12.935988,8.914394,14.451431,10.596109,2.2303922,8.80671,5.754193,8.276648,11.769702,8.5813465,-0.7988111,6.411675,0.20188498,6.2255144,0.74854475,5.185361,3503.5472276280007,836.5013442143775,8192.38994891827,941.9926322481045,0.12359900841346154,0.054155461795129506,0.4461292,0.2873668,0.18652192,0.055886373,123.046875,pop,pop.00018.wav,7
-29.144918,33.364212,73.15161,16.029285,26.65608,19.516766,2.8567743,14.629067,8.289355,10.680257,6.9024568,10.180288,10.936217,10.277858,1.5732291,7.993927,5.839731,9.291515,12.963189,8.797074,-1.0357236,8.623064,-2.2852647,7.7700152,0.7873784,6.239963,3235.1967636810123,618.424385984125,7794.688251201923,977.1871553931628,0.12598031850961539,0.045255674804538314,0.4418165,0.2683716,0.20219633,0.063348465,123.046875,pop,pop.00018.wav,8
-7.5960193,39.45181,62.289124,13.718079,17.015347,17.619328,0.740978,14.425628,14.796304,10.320588,10.813064,7.2652807,11.563234,8.794662,4.7189846,8.549975,8.282373,7.3032513,5.682205,6.443557,-8.380891,6.3295016,-6.517339,5.727929,-0.4643967,5.288711,3574.4362333443482,543.7708842080561,8232.22637469952,661.1409513433676,0.14130108173076922,0.03217082203998129,0.4067619,0.27673975,0.2296279,0.063410826,123.046875,pop,pop.00018.wav,9
-30.151773,80.68401,74.31024,30.182184,4.1777577,30.070505,5.958185,14.706431,1.8967332,12.281284,7.629253,15.284948,4.992213,13.864212,-6.2146945,12.88188,6.152056,13.097608,5.1576924,8.46669,-5.18678,10.841456,1.997873,5.9737663,3.905382,6.855459,3031.9412280139295,1120.466669126872,6336.724759615385,2030.7152755552784,0.14368614783653846,0.08850170654045637,0.37867382,0.29749024,0.2205756,0.084516935,184.5703125,pop,pop.00019.wav,0
-59.743916,58.15195,68.5772,31.206484,10.23941,23.109726,-2.1022048,19.0618,5.08419,18.62777,-1.5582988,19.201475,0.6773358,10.596436,-10.096685,11.113695,-4.5087085,9.369321,-6.102361,7.544553,-6.716302,7.79758,-3.8231177,5.8379173,-3.9506817,6.9603033,3309.6386519797497,1176.290928731077,7437.6511793870195,1906.9070366567153,0.14183067908653846,0.12282631266035048,0.3366114,0.31205082,0.18459587,0.06889081,92.28515625,pop,pop.00019.wav,1
-61.580875,56.489407,74.254616,34.45723,3.4430737,19.220108,16.09842,17.06206,3.1940663,17.72522,-3.2137468,18.898273,6.687254,10.328974,-5.952,8.716674,6.6666183,13.817298,-0.7928905,8.978217,-8.574222,9.375221,2.1236897,8.808547,-2.3232412,8.418823,2971.381942377712,1025.1436807079574,6260.447528545673,2002.5149491160423,0.13685396634615385,0.10935821430195478,0.38778278,0.31134185,0.16967595,0.0722437,184.5703125,pop,pop.00019.wav,2
-84.36277,69.96742,78.07453,38.759975,5.2753997,19.17324,8.913245,14.500494,4.292313,16.10478,10.929825,15.470812,8.135785,16.301113,-10.448033,12.372432,4.843148,11.085756,-0.6968467,11.067299,-8.18793,10.320178,2.732215,9.097677,-5.8637295,9.0329485,2798.3148128306807,1247.2411076914318,5628.116736778846,2193.964340379071,0.12950721153846154,0.09803232010184679,0.325591,0.3147821,0.17970237,0.07937172,92.28515625,pop,pop.00019.wav,3
13.828106,44.4185,72.88699,27.423712,-0.9898334,18.98665,11.759396,12.199794,-3.6266103,10.575518,-0.24292813,9.872593,-2.367143,7.0991,-7.194672,9.322266,-3.0291326,9.065785,-4.476816,7.705856,-5.308218,6.349329,0.096580505,7.517932,-0.57755196,6.559448,3082.7118373598196,1005.5696487180159,6371.840444711538,1634.6108037809338,0.16331881009615384,0.1053507734040005,0.39766172,0.285324,0.24961974,0.075011574,92.28515625,pop,pop.00019.wav,4
-24.891516,43.579823,69.73624,24.747444,8.191552,17.387905,15.721788,15.008294,2.495827,9.518466,-5.755248,17.938536,-1.6184824,11.251713,-4.0620594,8.117679,-1.7144194,10.157916,-7.9817243,10.051667,-8.474765,9.537116,-1.1856498,7.420431,-0.3086655,7.989964,3137.830861364822,1064.9170688497427,6725.399076021635,1666.359110016809,0.1461162860576923,0.10810118779040503,0.3394449,0.29468423,0.20720766,0.060515705,92.28515625,pop,pop.00019.wav,5
-6.941503,43.34075,61.405083,30.030033,1.9642428,20.331003,-3.4966664,18.561956,1.7770886,10.98773,2.9283714,12.597799,-0.11541478,9.138763,-8.73803,7.9944034,1.646524,9.662246,-1.7466304,7.1607285,-5.0716796,7.4221973,-1.1372448,6.886047,-0.67430884,5.270247,3736.6924815218435,1516.1932680517214,7227.5368088942305,1939.7701380815442,0.23276742788461538,0.17149209481796354,0.41761154,0.28311032,0.20329046,0.07433409,92.28515625,pop,pop.00019.wav,6
14.408862,39.347336,62.332386,16.115705,-2.1235766,15.56133,14.424933,14.694591,1.6699742,13.347321,2.6997647,8.720888,0.54820913,7.8483324,-4.260056,10.259775,-4.186905,6.668734,-0.25452426,6.916995,-2.589219,6.9949026,1.8508263,7.9327693,6.246918,9.659644,3226.0257013844603,524.0761885515377,6766.312161959135,906.3466922271441,0.16678560697115385,0.051407704483608783,0.38874876,0.28306788,0.23314264,0.06899933,92.28515625,pop,pop.00019.wav,7
-20.266727,42.50174,77.54833,22.913416,3.4733362,21.52647,2.8291528,12.783796,-2.1397278,13.735497,1.4349867,10.773068,-3.4107985,9.015359,-7.677408,9.153267,-5.541855,8.347844,-10.154913,8.392811,-12.149673,8.32048,-2.3188798,6.0331016,-0.74280655,6.994764,2933.4605981005184,819.8474833089567,6385.008826622596,1651.676584405945,0.1318096454326923,0.05487986881688808,0.4084597,0.2856249,0.20140345,0.06934013,92.28515625,pop,pop.00019.wav,8
5.046163,35.61661,70.52796,18.833858,-4.150157,22.331509,5.458722,18.751232,0.029845722,12.573427,13.984203,11.98363,5.734268,7.98669,-3.4177957,7.286932,2.525369,8.124435,7.528819,6.4437776,-4.0214605,7.8105125,-2.3794973,6.641179,-3.0297828,5.9997663,3050.739095560264,866.890684682354,6323.3079176682695,1494.5655402633176,0.15360201322115385,0.07815602470913438,0.39451084,0.2853849,0.24778408,0.061210666,92.28515625,pop,pop.00019.wav,9
-162.55794,110.478226,91.72235,51.6268,34.992554,30.050192,21.031841,13.424256,14.443428,9.994339,12.16382,13.72175,1.1006693,10.16589,-1.4675062,7.092867,-0.13966252,14.70941,-3.3824642,11.024308,-6.035933,7.4558234,-5.1467605,6.0565577,-3.6472423,6.9398293,2623.4095543028166,1429.3321119841753,5418.168006310096,3052.9439563636065,0.10928861177884615,0.08376185252028633,0.39724973,0.29474413,0.14914389,0.09754366,75.99954044117646,pop,pop.00025.wav,0
-94.693016,61.750126,74.82159,36.955036,45.412483,25.436148,6.870801,18.455153,10.111214,10.771757,4.750127,12.726623,6.4015775,8.821448,-2.1455371,10.680956,7.2996235,12.782806,1.0372238,8.396451,-5.85907,6.741652,-3.182109,7.5003366,-4.201883,7.680423,3264.1953071077346,1500.6133624939828,7181.4060621995195,2109.9033693884544,0.14317908653846154,0.14920332619238305,0.29711768,0.30594304,0.18984988,0.07301387,151.99908088235293,pop,pop.00025.wav,1
-96.879074,67.527695,89.34395,30.068726,42.350887,21.613987,11.632068,10.120918,8.103641,11.980022,-0.09344999,13.5076065,10.59871,12.249738,-5.8678937,7.576463,2.8534138,10.979808,7.6341457,12.415746,-9.142751,8.239097,-2.7771068,7.519707,-2.422197,7.2440977,2732.0206102618113,1011.7879872056888,6713.141714242788,2334.265166162136,0.08740985576923077,0.04333375146924846,0.31317812,0.304013,0.1977348,0.06807286,151.99908088235293,pop,pop.00025.wav,2
-107.26264,60.420692,68.5384,37.131596,52.475388,25.28976,21.075844,15.672129,12.181272,9.224637,10.2297945,12.974102,11.265137,10.15521,0.7970321,7.950597,0.7115833,6.8095374,2.2943377,10.082219,-6.7418036,7.811447,-3.122465,9.134436,-0.09611012,6.008401,3235.344760373063,1432.4370184656516,7183.807842548077,2167.59446099234,0.12148813100961539,0.11531594537727527,0.35547617,0.3105166,0.17348799,0.07434859,151.99908088235293,pop,pop.00025.wav,3
-122.520515,61.184124,77.82063,34.06068,56.6073,19.420471,8.5822315,13.388045,14.988303,8.754095,16.001387,7.5659523,9.014408,6.9694333,2.2509842,11.346718,-12.779143,10.763135,-4.0654087,6.583686,-0.63653785,6.1504273,-0.5419561,7.873039,-0.85575986,7.003539,3036.958971335163,1311.8092286385365,7075.230806790865,2125.0320602779934,0.10673452524038461,0.08535450829854739,0.37563396,0.30614185,0.16648427,0.079653084,151.99908088235293,pop,pop.00025.wav,4
-75.86265,55.380722,89.59253,34.231716,38.930317,18.6642,8.183815,14.7906885,7.5688963,10.713478,10.753446,11.516491,4.892092,11.597038,-9.362334,10.259218,-3.0513465,10.925693,5.8852873,10.272322,-4.701968,7.999078,-3.5268574,5.633634,-5.949581,9.162741,2720.8261391939022,1273.5478941863703,5960.639085036058,2604.42435233348,0.10931865985576923,0.08885477600599317,0.31395626,0.29912645,0.21574856,0.07731216,151.99908088235293,pop,pop.00025.wav,5
-91.981476,57.528286,86.62169,28.091833,43.465992,16.95119,18.941154,17.386288,9.831866,10.632882,-4.4794803,14.767397,7.709571,10.750669,-3.1198368,11.706227,-0.7539154,9.292445,1.3246702,7.9858656,-8.242418,10.786134,1.1649879,6.7663274,-5.529398,6.96216,2569.2803809444013,951.1698615246988,6288.440692608173,2155.592187293562,0.077734375,0.043258030411773486,0.29455024,0.30369684,0.22612539,0.07956164,151.99908088235293,pop,pop.00025.wav,6
-110.7468,60.18364,79.94403,33.90283,55.852367,21.598085,15.613739,11.3179,19.93913,12.327863,9.467901,13.314395,10.416893,10.3014145,-2.856191,7.7720118,-3.3521912,7.3513327,4.2371445,9.762877,-4.0634747,9.522594,-5.0816045,5.8925667,-2.255823,7.4984684,2950.103384606143,1285.0219757087411,7123.2664137620195,2161.6072781371727,0.09362229567307692,0.07825291778133987,0.3165615,0.30192152,0.19073519,0.07133899,151.99908088235293,pop,pop.00025.wav,7
-123.56184,68.19347,81.95207,27.911448,62.616936,21.034771,5.776091,14.76863,14.273203,11.451134,9.180297,11.067691,8.721079,11.557712,2.2736459,8.894515,-8.514648,11.913721,3.0752978,10.224698,1.8908865,9.096495,-1.2234509,8.292473,-1.4768549,7.4737887,3004.914815460313,1077.4138833268353,7384.646371694712,2288.6196037813934,0.10393254206730769,0.053299895144309405,0.3352647,0.2939185,0.16958134,0.07689058,151.99908088235293,pop,pop.00025.wav,8
-84.476204,52.35118,72.23011,22.887287,45.118065,14.159891,18.82354,12.835941,17.739208,9.283405,-0.22595263,12.988962,5.332225,11.942771,-7.082396,8.968049,-7.36909,9.949882,0.20368211,5.9791427,-8.033926,8.992487,-4.173354,6.7543964,-10.067387,6.9859324,3088.0288313613787,929.559119616211,7694.724496694712,1410.6429234781644,0.0954852764423077,0.056771805902651136,0.2865179,0.30630133,0.20743117,0.074442446,151.99908088235293,pop,pop.00025.wav,9
-18.938536,48.409504,67.07392,26.799662,-2.0106974,12.596873,6.8998375,14.678696,7.0530324,10.892151,-1.450742,11.796319,-1.3046943,9.554803,-1.7615645,8.84812,-0.3834596,8.615265,-2.717294,8.519338,0.7803346,6.9248943,3.341345,5.28411,4.2443237,4.6929255,3177.2514568060524,813.5502130895771,6882.177358774038,1513.6714228247927,0.14745342548076923,0.07097693873601017,0.34837982,0.30322832,0.20044772,0.064289905,184.5703125,pop,pop.00031.wav,0
-51.415173,54.38301,80.19319,25.180244,1.1789277,18.473627,4.8992887,19.224571,2.9309852,10.954674,0.21017323,11.318143,2.256493,8.791186,0.47628862,10.333081,7.525936,10.976397,6.014965,8.618642,-2.4150124,8.443622,-0.022733953,7.0940504,6.2149835,6.8977656,2840.199114882445,774.4523747323826,6221.522122896635,1619.768567335951,0.12240835336538461,0.06076758797569204,0.3691041,0.30264813,0.1697063,0.0669841,95.703125,pop,pop.00031.wav,1
-52.101276,55.574642,81.942505,19.214994,-0.8333956,15.8109255,-4.254472,19.725683,-2.6454337,11.737465,-4.324661,10.100996,-0.11280465,10.814754,-2.8018897,12.201121,8.6783,12.881473,7.5295825,9.985148,-1.5020597,10.746123,-6.5732856,7.6238503,-1.6268927,6.730091,2747.680741363409,586.2274056249693,6209.927321213942,1524.9448654804005,0.11635366586538462,0.03462670459030591,0.3405948,0.2997535,0.17158857,0.06406267,184.5703125,pop,pop.00031.wav,2
-36.36597,98.114746,68.54337,25.432444,-5.0460963,16.544668,-2.6876442,14.309012,-2.3222775,10.756392,0.391042,11.214959,-2.4672654,6.9382563,-2.3640797,9.823849,0.33396053,9.12462,2.9109225,7.9281654,-2.2340565,11.265077,-1.0777626,7.932623,2.1756554,5.487058,3196.713250187791,836.7158518753221,6676.038348858173,1692.3562299897915,0.17770432692307692,0.0750734300817046,0.42069334,0.28105792,0.17935552,0.11455038,184.5703125,pop,pop.00031.wav,3
-7.9273925,42.4147,65.30065,21.783098,-3.2862346,18.798176,-4.9327464,13.972391,-2.1313322,11.207131,-2.031865,12.26622,-0.5244651,8.159212,2.8215938,6.736641,-3.6977842,11.579173,-1.1281289,7.742678,-0.67734444,8.4919195,-2.6887977,7.6722956,2.148289,6.43795,3364.326168370802,863.1963759373448,7148.774977463942,1372.0433751286364,0.17659254807692307,0.08269477867843,0.39075068,0.27376097,0.19158,0.06667918,95.703125,pop,pop.00031.wav,4
3.6206157,42.839542,75.93869,17.733751,-13.699758,17.461832,-6.1258626,13.209869,0.70827514,9.583019,5.9134645,13.573236,-0.46120536,7.8651896,2.787024,8.536615,5.943093,6.9824753,3.0996737,6.746755,-4.484503,9.118114,-6.178872,8.592277,1.9234781,6.060005,2941.4918849706614,647.1283698122248,6273.7815504807695,1364.4013608164985,0.14993990384615385,0.05693170010289381,0.41060716,0.28334486,0.223235,0.073398985,95.703125,pop,pop.00031.wav,5
-0.47777662,46.886765,74.887245,21.094414,-7.5291605,14.434454,0.7843147,16.303658,-1.450719,11.650541,2.0710413,9.890813,3.412509,9.811484,-0.7277847,9.761277,-5.0886607,10.921604,-0.33796632,5.823717,2.2507305,7.5828185,0.45580542,8.728969,1.388827,7.182115,2924.4262578548423,575.7479345672822,6336.724759615385,1236.665402183349,0.14278470552884615,0.04196955211331586,0.3693591,0.28101262,0.22501391,0.079447806,95.703125,pop,pop.00031.wav,6
-0.48148194,43.994,65.69822,19.54012,-1.016685,15.761413,-2.1813953,11.923906,2.275373,9.107248,-3.054286,10.064481,-4.298619,8.037433,0.7934817,6.899038,-0.23767477,7.215084,-3.8433084,8.402988,0.451243,7.7992806,2.2232814,6.453709,2.1973982,6.623702,3435.959003575118,875.8595167283602,7348.039926382212,1361.6359088558777,0.17738131009615385,0.07992134168947887,0.38428852,0.2782962,0.1963545,0.066957586,184.5703125,pop,pop.00031.wav,7
2.72018,41.417492,69.9218,15.151002,-8.197673,14.64674,-2.596973,10.484246,-1.2198904,8.048038,1.1329217,11.60071,0.30675882,6.973427,3.4092786,7.9219165,1.7191838,7.890471,-3.5228498,7.214646,-5.960874,6.733646,0.06017224,7.2971144,6.8539047,6.345628,3076.2419686445864,488.97365050224187,6800.351186899038,1089.3883841776058,0.14494441105769232,0.03572796425024064,0.34034675,0.29861528,0.23004377,0.07674579,95.703125,pop,pop.00031.wav,8
-29.485453,43.460506,64.42193,19.309671,2.7590604,16.278774,-3.7787185,15.3599615,3.836738,12.29478,-9.472081,10.369346,-7.447124,10.525275,-4.9855003,11.5177,-8.1214905,8.30949,-3.9291265,8.203926,-1.554103,10.767296,-0.29355314,10.752472,-1.247021,7.017373,3388.030104245052,850.8891174028041,7526.434232271635,1168.2060855294076,0.1581355168269231,0.09044587327350942,0.31196243,0.3052512,0.1842882,0.060003977,95.703125,pop,pop.00031.wav,9
